regno,acadyear,semester,studyyear,progid,item_code,item,amount,session,regstatus,status
MRU2024001641,2022/2023,2,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001641,2022/2023,3,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001641,2022/2023,3,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001641,2023/2024,1,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001641,2023/2024,1,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001641,2023/2024,2,2,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024001641,2023/2024,2,2,BED(P),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2024001641,2023/2024,3,2,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024001641,2023/2024,3,2,BED(P),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2024001641,2024/2025,1,3,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024001641,2024/2025,1,3,BED(P),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2024001641,2024/2025,2,3,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024001641,2024/2025,2,3,BED(P),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2024001641,2024/2025,3,3,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024001641,2024/2025,3,3,BED(P),52,Functional,234000,INSERVICE,REGISTERED,PLANNED
MRU2024001646,2025/2026,1,2,BED(P),1,Tuition,280000,INSERVICE,CLEARED,PLANNED
MRU2024001646,2025/2026,1,2,BED(P),52,Functional,154000,INSERVICE,CLEARED,PLANNED
MRU2024001646,2026/2027,1,3,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001646,2026/2027,1,3,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001649,2026/2027,1,3,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001649,2026/2027,1,3,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001651,2025/2026,1,2,BED(P),1,Tuition,280000,INSERVICE,CLEARED,PLANNED
MRU2024001651,2025/2026,1,2,BED(P),52,Functional,154000,INSERVICE,CLEARED,PLANNED
MRU2024001651,2026/2027,1,3,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001651,2026/2027,1,3,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001662,2024/2025,3,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001662,2024/2025,3,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001662,2026/2027,1,3,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001662,2026/2027,1,3,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001665,2024/2025,2,2,BEE,1,Tuition,1455000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001665,2024/2025,2,2,BEE,52,Functional,1488000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001666,2024/2025,2,2,BEE,1,Tuition,1455000,WEEKEND,REGISTERED,PLANNED
MRU2024001666,2024/2025,2,2,BEE,52,Functional,1488000,WEEKEND,REGISTERED,PLANNED
MRU2024001686,2024/2025,1,1,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024001686,2024/2025,1,1,BED(P),52,Functional,184000,INSERVICE,REGISTERED,PLANNED
MRU2024001686,2024/2025,2,1,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024001686,2024/2025,2,1,BED(P),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2024001686,2026/2027,1,3,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001686,2026/2027,1,3,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001722,2024/2025,1,1,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024001722,2024/2025,1,1,BED(P),52,Functional,184000,INSERVICE,REGISTERED,PLANNED
MRU2024001727,2024/2025,2,1,MEMA,1,Tuition,1585000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001727,2024/2025,2,1,MEMA,52,Functional,834500,WEEKEND,UNREGISTERED,PLANNED
MRU2024001732,2024/2025,1,2,BCE,1,Tuition,1455000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001732,2024/2025,1,2,BCE,52,Functional,1322000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001739,2024/2025,1,1,BSM,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2024001739,2024/2025,1,1,BSM,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024001747,2024/2025,1,3,BCE,1,Tuition,1455000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001747,2024/2025,1,3,BCE,52,Functional,1298000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001748,2024/2025,2,1,MEMA,1,Tuition,1585000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001748,2024/2025,2,1,MEMA,52,Functional,834500,INSERVICE,UNREGISTERED,PLANNED
MRU2024001748,2024/2025,3,1,MEMA,1,Tuition,528000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001748,2024/2025,3,1,MEMA,52,Functional,289000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001748,2026/2027,2,1,MEMA,1,Tuition,1585000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001748,2026/2027,2,1,MEMA,52,Functional,834500,INSERVICE,UNREGISTERED,PLANNED
MRU2024001750,2024/2025,1,1,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024001750,2024/2025,1,1,BED(P),52,Functional,184000,INSERVICE,REGISTERED,PLANNED
MRU2024001764,2024/2025,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2024001764,2024/2025,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024001782,2026/2027,1,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001782,2026/2027,1,3,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001782,2026/2027,3,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001782,2026/2027,3,3,BED(S),52,Functional,234000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001791,2024/2025,1,1,BECD,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2024001791,2024/2025,1,1,BECD,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024001794,2024/2025,1,1,DPE,1,Tuition,230000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001794,2024/2025,1,1,DPE,52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001795,2024/2025,2,1,MEMA,1,Tuition,1585000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001795,2024/2025,2,1,MEMA,52,Functional,834500,INSERVICE,UNREGISTERED,PLANNED
MRU2024001795,2026/2027,2,1,MEMA,1,Tuition,1585000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001795,2026/2027,2,1,MEMA,52,Functional,834500,INSERVICE,UNREGISTERED,PLANNED
MRU2024001799,2024/2025,1,1,DIT,1,Tuition,430000,DAY,UNREGISTERED,PLANNED
MRU2024001799,2024/2025,1,1,DIT,52,Functional,917000,DAY,UNREGISTERED,PLANNED
MRU2024001800,2024/2025,1,1,DIT,1,Tuition,430000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001800,2024/2025,1,1,DIT,52,Functional,917000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001802,2026/2027,1,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001802,2026/2027,1,3,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001802,2026/2027,3,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001802,2026/2027,3,3,BED(S),52,Functional,234000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001806,2026/2027,1,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001806,2026/2027,1,3,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001806,2026/2027,3,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001806,2026/2027,3,3,BED(S),52,Functional,234000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001827,2024/2025,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2024001827,2024/2025,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024001835,2024/2025,2,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001835,2024/2025,2,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001839,2024/2025,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2024001839,2024/2025,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024001844,2024/2025,1,1,MEMA,1,Tuition,1585000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001844,2024/2025,1,1,MEMA,52,Functional,914500,INSERVICE,UNREGISTERED,PLANNED
MRU2024001844,2024/2025,2,1,MEMA,1,Tuition,1585000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001844,2024/2025,2,1,MEMA,52,Functional,834500,INSERVICE,UNREGISTERED,PLANNED
MRU2024001844,2024/2025,3,1,MEMA,1,Tuition,528000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001844,2024/2025,3,1,MEMA,52,Functional,289000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001844,2026/2027,2,1,MEMA,1,Tuition,1585000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001844,2026/2027,2,1,MEMA,52,Functional,834500,INSERVICE,UNREGISTERED,PLANNED
MRU2024001858,2024/2025,1,1,BSAF,1,Tuition,630000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001858,2024/2025,1,1,BSAF,52,Functional,767000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001860,2024/2025,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2024001860,2024/2025,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024001864,2024/2025,1,1,BSAF,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2024001864,2024/2025,1,1,BSAF,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024001919,2024/2025,1,1,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024001919,2024/2025,1,1,BED(P),52,Functional,184000,INSERVICE,REGISTERED,PLANNED
MRU2024001930,2025/2026,1,2,DPE,1,Tuition,230000,INSERVICE,REGISTERED,PLANNED
MRU2024001930,2025/2026,1,2,DPE,52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2024001935,2024/2025,1,2,BECD,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2024001935,2024/2025,1,2,BECD,52,Functional,687000,DAY,UNREGISTERED,PLANNED
MRU2024001937,2024/2025,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2024001937,2024/2025,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024001951,2024/2025,1,1,BBA,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2024001951,2024/2025,1,1,BBA,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024001951,2025/2026,1,2,BBA,1,Tuition,630000,DAY,REGISTERED,PLANNED
MRU2024001951,2025/2026,1,2,BBA,52,Functional,687000,DAY,REGISTERED,PLANNED
MRU2024001960,2026/2027,1,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001960,2026/2027,1,3,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001960,2026/2027,3,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001960,2026/2027,3,3,BED(S),52,Functional,234000,INSERVICE,UNREGISTERED,PLANNED
MRU2024001989,2024/2025,1,1,BBA,1,Tuition,630000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001989,2024/2025,1,1,BBA,52,Functional,767000,WEEKEND,UNREGISTERED,PLANNED
MRU2024001998,2024/2025,1,2,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2024001998,2024/2025,1,2,BMC,52,Functional,807000,DAY,UNREGISTERED,PLANNED
MRU2024002014,2024/2025,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2024002014,2024/2025,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024002016,2024/2025,1,2,BCE,1,Tuition,1455000,WEEKEND,UNREGISTERED,PLANNED
MRU2024002016,2024/2025,1,2,BCE,52,Functional,1322000,WEEKEND,UNREGISTERED,PLANNED
MRU2024002021,2024/2025,1,1,MHHS,1,Tuition,1563500,WEEKEND,UNREGISTERED,PLANNED
MRU2024002021,2024/2025,1,1,MHHS,52,Functional,914500,WEEKEND,UNREGISTERED,PLANNED
MRU2024002021,2024/2025,2,1,MHHS,1,Tuition,1563500,WEEKEND,UNREGISTERED,PLANNED
MRU2024002021,2024/2025,2,1,MHHS,52,Functional,834500,WEEKEND,UNREGISTERED,PLANNED
MRU2024002022,2024/2025,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2024002022,2024/2025,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024002023,2024/2025,1,1,BVS,1,Tuition,730000,DAY,UNREGISTERED,PLANNED
MRU2024002023,2024/2025,1,1,BVS,52,Functional,985250,DAY,UNREGISTERED,PLANNED
MRU2024002045,2024/2025,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2024002045,2024/2025,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024002047,2024/2025,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2024002047,2024/2025,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024002050,2024/2025,1,1,MEMA,1,Tuition,1585000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002050,2024/2025,1,1,MEMA,52,Functional,914500,INSERVICE,UNREGISTERED,PLANNED
MRU2024002060,2024/2025,1,1,DEE,1,Tuition,530000,WEEKEND,UNREGISTERED,PLANNED
MRU2024002060,2024/2025,1,1,DEE,52,Functional,1058500,WEEKEND,UNREGISTERED,PLANNED
MRU2024002062,2024/2025,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2024002062,2024/2025,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024002065,2024/2025,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2024002065,2024/2025,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024002068,2024/2025,1,1,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024002068,2024/2025,1,1,BED(S),52,Functional,184000,INSERVICE,REGISTERED,PLANNED
MRU2024002068,2024/2025,2,1,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024002068,2024/2025,2,1,BED(S),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2024002068,2026/2027,1,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002068,2026/2027,1,3,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002068,2026/2027,3,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002068,2026/2027,3,3,BED(S),52,Functional,234000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002073,2024/2025,1,1,BED(S),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2024002073,2024/2025,1,1,BED(S),52,Functional,184000,INSERVICE,REGISTERED,PLANNED
MRU2024002073,2026/2027,1,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002073,2026/2027,1,3,BED(S),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002073,2026/2027,3,3,BED(S),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002073,2026/2027,3,3,BED(S),52,Functional,234000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002078,2024/2025,1,1,BAED,1,Tuition,630000,DAY,UNREGISTERED,PLANNED
MRU2024002078,2024/2025,1,1,BAED,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024002081,2024/2025,1,1,BEICT,1,Tuition,680000,DAY,UNREGISTERED,PLANNED
MRU2024002081,2024/2025,1,1,BEICT,52,Functional,767000,DAY,UNREGISTERED,PLANNED
MRU2024002211,2024/2025,1,1,DPE,1,Tuition,230000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002211,2024/2025,1,1,DPE,52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002306,2025/2026,1,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002306,2025/2026,1,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002361,2024/2025,1,1,DPE,1,Tuition,230000,INSERVICE,REGISTERED,PLANNED
MRU2024002361,2024/2025,1,1,DPE,52,Functional,184000,INSERVICE,REGISTERED,PLANNED
MRU2024002364,2024/2025,2,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002364,2024/2025,2,1,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002371,2024/2025,1,1,decd,1,Tuition,430000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002371,2024/2025,1,1,decd,52,Functional,767000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002399,2025/2026,1,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2024002399,2025/2026,1,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2025002170,2024/2025,1,1,DPE,1,Tuition,230000,INSERVICE,UNREGISTERED,PLANNED
MRU2025002170,2024/2025,1,1,DPE,52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2025002286,2025/2026,1,1,BIT,1,Tuition,780000,WEEKEND,REGISTERED,PLANNED
MRU2025002286,2025/2026,1,1,BIT,52,Functional,867000,WEEKEND,REGISTERED,PLANNED
MRU2025002357,2024/2025,1,1,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2025002357,2024/2025,1,1,BED(P),52,Functional,184000,INSERVICE,REGISTERED,PLANNED
MRU2025002357,2024/2025,3,1,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2025002357,2024/2025,3,1,BED(P),52,Functional,154000,INSERVICE,REGISTERED,PLANNED
MRU2025002357,2026/2027,1,3,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2025002357,2026/2027,1,3,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2025002357,2026/2027,3,3,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2025002357,2026/2027,3,3,BED(P),52,Functional,234000,INSERVICE,UNREGISTERED,PLANNED
MRU2025002996,2026/2027,2,1,DCE,1,Tuition,530000,DAY,UNREGISTERED,PLANNED
MRU2025002996,2026/2027,2,1,DCE,52,Functional,1094500,DAY,UNREGISTERED,PLANNED
MRU2025003198,2025/2026,2,1,BEE,1,Tuition,1455000,DAY,REGISTERED,PLANNED
MRU2025003198,2025/2026,2,1,BEE,52,Functional,1312000,DAY,REGISTERED,PLANNED
MRU2025003581,2026/2027,3,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003581,2026/2027,3,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003659,2025/2026,1,1,decd,1,Tuition,430000,INSERVICE,CLEARED,PLANNED
MRU2025003659,2025/2026,1,1,decd,52,Functional,767000,INSERVICE,CLEARED,PLANNED
MRU2025003659,2026/2027,2,2,decd,1,Tuition,430000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003659,2026/2027,2,2,decd,52,Functional,933000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003741,2026/2027,3,2,DPE,1,Tuition,230000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003741,2026/2027,3,2,DPE,52,Functional,344000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003742,2025/2026,1,1,decd,1,Tuition,430000,INSERVICE,REGISTERED,PLANNED
MRU2025003742,2025/2026,1,1,decd,52,Functional,767000,INSERVICE,REGISTERED,PLANNED
MRU2025003742,2026/2027,2,2,decd,1,Tuition,430000,INSERVICE,REGISTERED,PLANNED
MRU2025003742,2026/2027,2,2,decd,52,Functional,933000,INSERVICE,REGISTERED,PLANNED
MRU2025003761,2026/2027,3,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003761,2026/2027,3,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003770,2026/2027,3,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003770,2026/2027,3,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003775,2026/2027,3,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003775,2026/2027,3,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003806,2026/2027,3,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003806,2026/2027,3,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003811,2026/2027,3,2,DPE,1,Tuition,230000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003811,2026/2027,3,2,DPE,52,Functional,344000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003812,2026/2027,3,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003812,2026/2027,3,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003813,2026/2027,3,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003813,2026/2027,3,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003834,2026/2027,3,2,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003834,2026/2027,3,2,BED(P),52,Functional,154000,INSERVICE,UNREGISTERED,PLANNED
MRU2025003839,2025/2026,1,1,decd,1,Tuition,430000,INSERVICE,REGISTERED,PLANNED
MRU2025003839,2025/2026,1,1,decd,52,Functional,767000,INSERVICE,REGISTERED,PLANNED
MRU2025003839,2025/2026,2,1,decd,1,Tuition,430000,INSERVICE,CLEARED,PLANNED
MRU2025003839,2025/2026,2,1,decd,52,Functional,877000,INSERVICE,CLEARED,PLANNED
MRU2025003892,2025/2026,1,1,BIT,1,Tuition,780000,DAY,REGISTERED,PLANNED
MRU2025003892,2025/2026,1,1,BIT,52,Functional,867000,DAY,REGISTERED,PLANNED
MRU2025003909,2025/2026,1,1,BIT,1,Tuition,780000,WEEKEND,REGISTERED,PLANNED
MRU2025003909,2025/2026,1,1,BIT,52,Functional,867000,WEEKEND,REGISTERED,PLANNED
MRU2025003912,2025/2026,1,1,BAED,1,Tuition,630000,DAY,REGISTERED,PLANNED
MRU2025003912,2025/2026,1,1,BAED,52,Functional,767000,DAY,REGISTERED,PLANNED
MRU2025004069,2025/2026,1,1,DIT,1,Tuition,430000,DAY,REGISTERED,PLANNED
MRU2025004069,2025/2026,1,1,DIT,52,Functional,917000,DAY,REGISTERED,PLANNED
MRU2025004075,2025/2026,2,1,BMC,1,Tuition,780000,DAY,REGISTERED,PLANNED
MRU2025004075,2025/2026,2,1,BMC,52,Functional,797000,DAY,REGISTERED,PLANNED
MRU2025004101,2025/2026,1,1,BSAF,1,Tuition,630000,WEEKEND,REGISTERED,PLANNED
MRU2025004101,2025/2026,1,1,BSAF,52,Functional,767000,WEEKEND,REGISTERED,PLANNED
MRU2025004145,2025/2026,1,3,BCE,1,Tuition,1455000,WEEKEND,REGISTERED,PLANNED
MRU2025004145,2025/2026,1,3,BCE,52,Functional,1298000,WEEKEND,REGISTERED,PLANNED
MRU2025004184,2025/2026,1,1,BEICT,1,Tuition,680000,DAY,REGISTERED,PLANNED
MRU2025004184,2025/2026,1,1,BEICT,52,Functional,767000,DAY,REGISTERED,PLANNED
MRU2025004194,2025/2026,1,1,BBA,1,Tuition,630000,DAY,REGISTERED,PLANNED
MRU2025004194,2025/2026,1,1,BBA,52,Functional,767000,DAY,REGISTERED,PLANNED
MRU2025004195,2025/2026,1,1,BSAF,1,Tuition,630000,WEEKEND,REGISTERED,PLANNED
MRU2025004195,2025/2026,1,1,BSAF,52,Functional,767000,WEEKEND,REGISTERED,PLANNED
MRU2025004203,2025/2026,1,1,DIT,1,Tuition,430000,WEEKEND,UNREGISTERED,PLANNED
MRU2025004203,2025/2026,1,1,DIT,52,Functional,917000,WEEKEND,UNREGISTERED,PLANNED
MRU2025004232,2025/2026,1,1,BEICT,1,Tuition,680000,DAY,REGISTERED,PLANNED
MRU2025004232,2025/2026,1,1,BEICT,52,Functional,767000,DAY,REGISTERED,PLANNED
MRU2026000012,2025/2026,1,1,BED(P),1,Tuition,280000,INSERVICE,REGISTERED,PLANNED
MRU2026000012,2025/2026,1,1,BED(P),52,Functional,184000,INSERVICE,REGISTERED,PLANNED
MRU2026004240,2026/2027,1,1,BMC,1,Tuition,780000,DAY,UNREGISTERED,PLANNED
MRU2026004240,2026/2027,1,1,BMC,52,Functional,887000,DAY,UNREGISTERED,PLANNED
MRU2026004266,2026/2027,1,1,BED(P),1,Tuition,280000,INSERVICE,UNREGISTERED,PLANNED
MRU2026004266,2026/2027,1,1,BED(P),52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2026004284,2026/2027,1,1,HEC,1,Tuition,400000,DAY,UNREGISTERED,PLANNED
MRU2026004284,2026/2027,1,1,HEC,52,Functional,430000,DAY,UNREGISTERED,PLANNED
MRU2026004293,2026/2027,1,1,HEC,1,Tuition,400000,DAY,UNREGISTERED,PLANNED
MRU2026004293,2026/2027,1,1,HEC,52,Functional,430000,DAY,UNREGISTERED,PLANNED
MRU2026004296,2026/2027,1,1,DPE,1,Tuition,230000,INSERVICE,UNREGISTERED,PLANNED
MRU2026004296,2026/2027,1,1,DPE,52,Functional,184000,INSERVICE,UNREGISTERED,PLANNED
MRU2026004329,2026/2027,1,1,HEC,1,Tuition,400000,DAY,UNREGISTERED,PLANNED
MRU2026004329,2026/2027,1,1,HEC,52,Functional,430000,DAY,UNREGISTERED,PLANNED
MRU2026004375,2026/2027,1,1,HEC,1,Tuition,400000,DAY,UNREGISTERED,PLANNED
MRU2026004375,2026/2027,1,1,HEC,52,Functional,430000,DAY,UNREGISTERED,PLANNED
